date,RV,TPV,MedRV,JV,JV_med
2025-05-23,6.695475,5.633987,6.279374,1.061488,0.416101
2025-05-24,2.580495,2.142101,2.265214,0.438394,0.315282
2025-05-25,3.061594,2.724015,2.748632,0.337578,0.312961
2025-05-26,2.350439,2.207196,2.176376,0.143242,0.174063
2025-05-27,4.243958,3.679406,3.762129,0.564552,0.481829
2025-05-28,2.330989,1.977857,1.959051,0.353132,0.371939
2025-05-29,3.976341,3.361509,3.374039,0.614833,0.602302
2025-05-30,4.469160,4.327006,4.100847,0.142154,0.368314
2025-05-31,1.899173,1.538342,1.499071,0.360832,0.400102
2025-06-01,1.339746,1.095311,1.091234,0.244435,0.248511
2025-06-02,2.218459,2.028808,2.063101,0.189651,0.155357
2025-06-03,1.817985,1.529140,1.576446,0.288846,0.241539
2025-06-04,1.322368,1.064523,1.097869,0.257845,0.224499
2025-06-05,4.812388,4.568992,4.151620,0.243396,0.660768
2025-06-06,2.081904,1.632145,1.643413,0.449759,0.438491
2025-06-07,0.873944,0.666966,0.653344,0.206978,0.220600
2025-06-08,0.692630,0.495079,0.544472,0.197551,0.148158
2025-06-09,2.630235,2.276117,2.216201,0.354118,0.414034
2025-06-10,2.352953,2.106618,2.091101,0.246335,0.261852
2025-06-11,2.202506,1.858380,1.789413,0.344126,0.413093
2025-06-12,2.979113,2.498148,2.405322,0.480966,0.573792
2025-06-13,6.098249,5.237456,5.169745,0.860793,0.928504
2025-06-14,1.094756,0.937351,0.943414,0.157405,0.151343
2025-06-15,1.136863,0.830690,0.827679,0.306172,0.309183
2025-06-16,2.963722,2.527137,2.689786,0.436585,0.273936
2025-06-17,3.500955,3.121620,3.013358,0.379335,0.487597
2025-06-18,3.828922,3.507620,3.451479,0.321302,0.377443
2025-06-19,1.279400,1.055887,1.053254,0.223513,0.226146
2025-06-20,2.862890,2.305946,2.670538,0.556944,0.192352
2025-06-21,3.054534,2.421349,2.122344,0.633184,0.932190
2025-06-22,7.316029,6.719949,7.157439,0.596080,0.158590
2025-06-23,6.105810,5.852513,5.671777,0.253297,0.434033
2025-06-24,2.791545,2.515466,2.419688,0.276078,0.371857
2025-06-25,2.304076,2.011978,1.884717,0.292098,0.419358
2025-06-26,2.019331,1.623218,1.613530,0.396113,0.405801
2025-06-27,1.675750,1.374762,1.323559,0.300988,0.352191
2025-06-28,0.198498,0.111111,0.121747,0.087387,0.076750
2025-06-29,0.652648,0.446786,0.445308,0.205862,0.207339
2025-06-30,1.323162,1.035990,1.089094,0.287172,0.234068
